"","sourcePath","transactionId","totalConversions"
"580","bestedu.pl > bestedu.pl","c11b35fcb95d802f133b0982e3d27464",1
"581","bestedu.pl > bestedu.pl","b99e87382979a7b10d1fb52807560e73",1
"582","bestedu.pl > bestedu.pl","ec49635834a52b9a725eba9dfee56857",1
"583","bestedu.pl > bestedu.pl","ce2bc3e658a3d5f0c6fc5c0cae4e959e",1
"584","bestedu.pl > bestedu.pl","e91ba7316adede7f07c916d9bbb291f6",1
"585","bestedu.pl > bestedu.pl","74bd98e9a3d676f0b74267581ab256b7",1
"586","bestedu.pl > bestedu.pl","6d36a996236adf6f36f2e61c97b2cfde",1
"587","bestedu.pl > bestedu.pl","53265c4d4a6bd64d7e0076d1e854686e",1
"588","bestedu.pl > bestedu.pl","9f429d03e52aed1ca8c9aec3a71762e5",1
"589","bestedu.pl > bestedu.pl","e59855310c473441c67bbbfd09925fdf",1
"590","bestedu.pl > bestedu.pl","269729079f5472a62a3cea901f0c9c79",1
"591","bestedu.pl > bestedu.pl","f6deb3f80ba1b4fd11f41774727a82d3",1
"592","bestedu.pl > bestedu.pl","bee3a5a77dae4be84b7a8937d9dd8e94",1
"593","bestedu.pl > bestedu.pl","779be978ecadeac44b53dac24da80e71",1
"594","bestedu.pl > bestedu.pl","39c9ead7f212852b881d4a236aaa1e47",1
"595","bestedu.pl > bestedu.pl","096a92a56098518d2f51a7db804d6b99",1
"596","bestedu.pl > bestedu.pl","7141f0135ad0800462971ad66e843284",1
"597","bestedu.pl > bestedu.pl","bc868ac7827c6c80d9b596cea4d94eb9",1
"598","bestedu.pl > bestedu.pl","b41c3a30f730ed8ab1922cc708a42f7b",1
"599","bestedu.pl > bestedu.pl","ee0c7777e3a3f6306a2b932e0a622c06",1
"600","bestedu.pl > bestedu.pl","9ad53690af1a18bad5dc4ef6bcb24f3d",1
"601","bestedu.pl > bestedu.pl","d08f2cbaae8632ef4c14f5b9e925ce2b",1
"602","bestedu.pl > bestedu.pl","267b3f5a416804b766df18e23e9bbb92",1
"603","bestedu.pl > bestedu.pl","222d74da04a97fc218152e55632400ad",1
"604","bestedu.pl > bestedu.pl","a973470ed0879752bec0104c3305d460",1
"605","bestedu.pl > bestedu.pl > onet.pl > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"606","bestedu.pl > bestedu.pl > onet.pl > bestedu.pl > onet.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"607","bestedu.pl > bestedu.pl > onet.pl > bestedu.pl > onet.pl > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"608","bestedu.pl > bestedu.pl > onet.pl > instagram > bestedu.pl","0779d583589fe07f9cf37f61473d5f71",1
"609","bestedu.pl > bestedu.pl > onet.pl > librus.pl","3b79845fd5657ada3f43944fe88bd040",1
"610","bestedu.pl > bestedu.pl > bing","3b79845fd5657ada3f43944fe88bd040",1
"611","bestedu.pl > bestedu.pl > bing > bestedu.pl > (direct) > (direct)","ce9d1d36367154f93cd95fa0ed1473cd",1
"612","bestedu.pl > bestedu.pl > google","a22c0aad448f79830bae7e53a8ada620",1
"613","bestedu.pl > bestedu.pl > google","145533620fbe5f9eda328a880b68e5ba",1
"614","bestedu.pl > bestedu.pl > google","cefeee5a740e5f42690d72c80c690321",1
"615","bestedu.pl > bestedu.pl > google","b32a1b9c236eeec118a42531b1d341f6",1
"616","bestedu.pl > bestedu.pl > google","07eadc25c743e0f480554b8e3a95641a",1
"617","bestedu.pl > bestedu.pl > google > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"618","bestedu.pl > bestedu.pl > google > google > google > bestedu.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"619","bestedu.pl > bestedu.pl > google > google > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"620","bestedu.pl > bestedu.pl > google > google > (direct) > google > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"621","bestedu.pl > bestedu.pl > google > google > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"622","bestedu.pl > bestedu.pl > google > google > bestedu.pl > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"623","bestedu.pl > bestedu.pl > google > google > bestedu.pl > google > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"624","bestedu.pl > bestedu.pl > google > (direct) > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"625","bestedu.pl > bestedu.pl > google > (direct) > onet.pl > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"626","bestedu.pl > bestedu.pl > google > (direct) > onet.pl > (direct) > google > onet.pl > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"627","bestedu.pl > bestedu.pl > google > (direct) > onet.pl > bestedu.pl > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"628","bestedu.pl > bestedu.pl > google > (direct) > onet.pl > bestedu.pl > bestedu.pl > onet.pl > bestedu.pl > google > (direct) > bestedu.pl > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"629","bestedu.pl > bestedu.pl > google > bestedu.pl","4c3724cf74f67887194381314690edcd",1
"630","bestedu.pl > bestedu.pl > google > bestedu.pl > bestedu.pl > google > google","3b79845fd5657ada3f43944fe88bd040",1
"631","bestedu.pl > bestedu.pl > google > poczta.wp.pl","3b79845fd5657ada3f43944fe88bd040",1
"632","bestedu.pl > bestedu.pl > (direct)","97cda7e272e1f953e432632276f2b73f",1
"633","bestedu.pl > bestedu.pl > (direct)","8bbcf96103617f1cf7c4748093fe717e",1
"634","bestedu.pl > bestedu.pl > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"635","bestedu.pl > bestedu.pl > (direct) > (direct) > google","670fdc9f5ef9d5d4755ad40a6dcd142b",1
"636","bestedu.pl > bestedu.pl > (direct) > (direct) > google > onet.pl > (direct) > (direct) > google > google > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"637","bestedu.pl > bestedu.pl > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"638","bestedu.pl > bestedu.pl > (direct) > (direct) > (direct) > instagram","e5a5592c8c2be70b6f9c6d1c2570e230",1
"639","bestedu.pl > bestedu.pl > (direct) > l.facebook.com","3b79845fd5657ada3f43944fe88bd040",1
"640","bestedu.pl > bestedu.pl > facebook","3b79845fd5657ada3f43944fe88bd040",1
"641","bestedu.pl > bestedu.pl > bestedu.pl","ebf2e87cb07af68cbc13a312827863d0",1
"642","bestedu.pl > bestedu.pl > bestedu.pl","8f39bd57946ef2c71de7965a3f5327da",1
"643","bestedu.pl > bestedu.pl > bestedu.pl","6f5f15306b7d4f77ae5304c16b3261e4",1
"644","bestedu.pl > bestedu.pl > bestedu.pl","610ebfc287b1b7c0a352fbf31325f9d5",1
"645","bestedu.pl > bestedu.pl > bestedu.pl","396b4f7da082d0723888660b89f1312a",1
"646","bestedu.pl > bestedu.pl > bestedu.pl","9d3d4155c74e01f371e42d11f9461c6e",1
"647","bestedu.pl > bestedu.pl > bestedu.pl","9d34171c793f09f11b7cccd7dcb48626",1
"648","bestedu.pl > bestedu.pl > bestedu.pl","761479e2990f655231d4b3c11abe7aaf",1
"649","bestedu.pl > bestedu.pl > bestedu.pl","7074cc83c71766fb4b96cd39245adb47",1
"650","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl","23956f6a229439d76704a7634587cb4e",1
"651","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl","472b52960d25f7bd2361c843f5e7c5b5",1
"652","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl","b5b433ec30157c2c03ef2ee6a334f710",1
"653","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"654","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"655","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl > onet.pl > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"656","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl > onet.pl > (direct) > google > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"657","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl > onet.pl > (direct) > google > onet.pl > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"658","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl > onet.pl > (direct) > google > onet.pl > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"659","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl > onet.pl > (direct) > google > onet.pl > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"660","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > (direct) > bestedu.pl > onet.pl > (direct) > google > onet.pl > (direct) > (direct) > (direct) > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"661","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > instagram > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"662","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > instagram > onet.pl > (direct) > instagram","3b79845fd5657ada3f43944fe88bd040",1
"663","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google","308bceee5b053f749b242cab09c7fdb5",1
"664","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > google > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"665","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > google > (direct) > google > google","3b79845fd5657ada3f43944fe88bd040",1
"666","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > google > (direct) > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"667","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > google > (direct) > google > google > google > google > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"668","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"669","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"670","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"671","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"672","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > (direct)","fa99ff31f5b5fe89c160ef2b15a79eba",1
"673","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl","cd066f688aed68817ebe6bf95a67c9a0",1
"674","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > poczta.interia.pl","3b79845fd5657ada3f43944fe88bd040",1
"675","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > (direct) > onet.pl > (direct)","16c8bf15e50b77d86cb610807a15b7d4",1
"676","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > (direct) > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"677","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl","97960b8e272d27a2e91dfee1f3a00f49",1
"678","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"679","bestedu.pl > bestedu.pl > bestedu.pl > bestedu.pl > instagram > bestedu.pl","ce60fb15063c5bc46f4c66f3bf3b48b0",1
"680","bestedu.pl > bestedu.pl > bestedu.pl > youtube.com > bestedu.pl > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"681","bestedu.pl > bestedu.pl > bestedu.pl > youtube.com > bestedu.pl > bestedu.pl > google > bestedu.pl > (direct) > (direct) > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"682","bestedu.pl > bestedu.pl > bestedu.pl > onet.pl > bestedu.pl > onet.pl > google > (direct) > bestedu.pl > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"683","bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl > fb","3b79845fd5657ada3f43944fe88bd040",1
"684","bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl > (direct)","7841b1fbb60394e2c036c085f8e0619a",1
"685","bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"686","bestedu.pl > bestedu.pl > bestedu.pl > google > bestedu.pl > bestedu.pl > onet.pl > bestedu.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"687","bestedu.pl > bestedu.pl > bestedu.pl > google > poczta.wp.pl > bestedu.pl > poczta.wp.pl","3b79845fd5657ada3f43944fe88bd040",1
"688","bestedu.pl > bestedu.pl > bestedu.pl > (direct)","810a92c94a5796b8940de266ffb431d5",1
"689","bestedu.pl > bestedu.pl > bestedu.pl > (direct)","71250092ab04d13ac07f7db6a3ad708f",1
"690","bestedu.pl > bestedu.pl > bestedu.pl > (direct)","345b293870b327a2fbbab5709f8e3163",1
"691","bestedu.pl > bestedu.pl > bestedu.pl > (direct)","7abe56b9abead25d44c9b059111db7ff",1
"692","bestedu.pl > bestedu.pl > bestedu.pl > (direct) > bestedu.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"693","bestedu.pl > bestedu.pl > instagram > bestedu.pl","6f2340956fdb4033a77959bef9fccea7",1
"694","bestedu.pl > poczta.o2.pl","8f5656d72124e34636fcf23e40d61841",1
"695","bestedu.pl > l.facebook.com > bestedu.pl","0927ef519c1621413e0f5b928efbd466",1
"696","bestedu.pl > l.facebook.com > instagram > l.facebook.com","50180a3e00da99b0d53a9daca32769bb",1
"697","bestedu.pl > m.facebook.com > bestedu.pl","6c781df9387739021e1742661e7c464c",1
"698","bestedu.pl > l.messenger.com > (direct)","557a6dff885ccc8b11c13edb1b1c395a",1
"699","bestedu.pl > mail.google.com","3b79845fd5657ada3f43944fe88bd040",1
"700","bestedu.pl > (direct)","95bc58de0299f73e0afddc0f7a5160c1",1
"701","bestedu.pl > (direct)","63aa476be74fe53777a988b937edaa1c",1
"702","bestedu.pl > (direct)","f7b4aa027349d97b0dcf21510a4ff876",1
"703","bestedu.pl > (direct) > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"704","bestedu.pl > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"705","bestedu.pl > (direct) > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"706","bestedu.pl > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"707","bestedu.pl > (direct) > (direct) > (direct) > (direct) > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"708","bestedu.pl > (direct) > (direct) > (direct) > (direct) > bestedu.pl > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"709","bestedu.pl > (direct) > (direct) > (direct) > (direct) > bestedu.pl > onet.pl > (direct) > (direct) > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"710","bestedu.pl > (direct) > (direct) > (direct) > (direct) > bestedu.pl > onet.pl > (direct) > (direct) > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"711","bestedu.pl > instagram","3b79845fd5657ada3f43944fe88bd040",1
"712","bestedu.pl > instagram > bestedu.pl","c2fadd7018a551c3e729a8f539629b93",1
"713","bestedu.pl > instagram > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"714","bestedu.pl > instagram > bestedu.pl > onet.pl > instagram","c24c21c08bcb0abfe917573af001b866",1
"715","bestedu.pl > instagram > instagram","dc195922ddf404a3a08e5f6cab6bc346",1
"716","bestedu.pl > instagram > bestedu.pl","70e3a461de7ea9b5bb1b3fc1b9d12b5e",1
"717","bestedu.pl > instagram > bestedu.pl > instagram > (direct)","fc8b2624e847c3c7bfd4c0659670f048",1
"718","bestedu.pl > instagram","4483704d5afdb45fa8a6a5b4de13fa92",1
"719","bestedu.pl > instagram","e7ccbc9c535ada382fbe024b07f7e558",1
"720","bestedu.pl > instagram > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"721","bestedu.pl > instagram > bestedu.pl","6396cf5f3d5bf05fc5d0c05a108cf987",1
"722","bestedu.pl > instagram > bestedu.pl","b17015f61f4d06083c6030cc16826471",1
"723","bestedu.pl > instagram > bestedu.pl","3a1ee7f21ca84f5d0aee5216353a7618",1
"724","bestedu.pl > instagram > bestedu.pl","c8fbc98ced10bf326eea0d50e3d38ba1",1
"725","bestedu.pl > instagram > bestedu.pl","1fe615b96b66d37101e8d2819aac2ddf",1
"726","bestedu.pl > instagram > bestedu.pl","d4b90f1141891bcfd14c163378f66d1c",1
"727","bestedu.pl > instagram > bestedu.pl","842c4b719ab25666c6f5bb7ad9cf35d6",1
"728","bestedu.pl > instagram > bestedu.pl","e15f8692f590680d0377f831fd000330",1
"729","bestedu.pl > instagram > bestedu.pl","f8bb611399bfe6906cb59f762e8c49fd",1
"730","bestedu.pl > instagram > bestedu.pl","9dd0104583c4a87c9868c933e3f51680",1
"731","bestedu.pl > instagram > bestedu.pl","15337d2bd53b77022ec96eb764e7866c",1
"732","bestedu.pl > instagram > bestedu.pl","525d1c6325c732ca6417b6b235ad32c1",1
"733","bestedu.pl > instagram > bestedu.pl","2c7cbe3d5c4ae70e5a0b0fdd782b2cae",1
"734","bestedu.pl > instagram > bestedu.pl","f49d3241cfa40864176b5e2b72b1a053",1
"735","bestedu.pl > instagram > bestedu.pl","2e357d08c099a360beb487f4b263c0ad",1
"736","bestedu.pl > instagram > bestedu.pl","8be1dfc6e6e5112ced6a072da2cc88a2",1
"737","bestedu.pl > instagram > bestedu.pl","92c89d08d3512db2c9467619acf6bee8",1
"738","bestedu.pl > instagram > bestedu.pl > google","3b79845fd5657ada3f43944fe88bd040",1
"739","bestedu.pl > instagram > bestedu.pl > (direct)","7a17bd63e87cee43f28514012af77385",1
"740","bestedu.pl > instagram > bestedu.pl > (direct) > (direct)","b17015f61f4d06083c6030cc16826471",1
"741","bestedu.pl > instagram > bestedu.pl > poczta.o2.pl","3b79845fd5657ada3f43944fe88bd040",1
"742","bestedu.pl > instagram > instagram > bestedu.pl > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"743","bestedu.pl > librus.pl > google > onet.pl > google > google","3b79845fd5657ada3f43944fe88bd040",1
"744","bestedu.pl > int.search.tb.ask.com > google > bestedu.pl > bestedu.pl > int.search.tb.ask.com","3b79845fd5657ada3f43944fe88bd040",1
"745","bestedu.pl > udemy.com > udemy.com > udemy.com","3b79845fd5657ada3f43944fe88bd040",1
"746","afizyka.pl > google > googleads.g.doubleclick.net > (direct) > docwiczenia.pl","3b79845fd5657ada3f43944fe88bd040",1
"747","coursera.pl","697817eb81e1acd2c367f2e1aff94c40",1
"748","coursera.pl","6c5159cd889b762d6a032a3b08880fa5",1
"749","coursera.pl","11db4d7ef07add15d1f980a4a1f06b9d",1
"750","coursera.pl","841a0eb4ad7b86f97863c22686d7c417",1
"751","coursera.pl","b4d03e0148714028de0d574c5a5c9cc0",1
"752","coursera.pl","7e8a33e04a04e81cfad665f3c42c2b90",1
"753","coursera.pl","7ab87b41e65fdc7ef568d8d54d0198d5",1
"754","coursera.pl","9397a0a482714ced2167d177c09c2e5e",1
"755","coursera.pl","00d914d6033db3f7f451f3ab0a9d857c",1
"756","coursera.pl","b6b5a9379ac8c23f874213a0049a1fd5",1
"757","coursera.pl","9bf193dd29bcc66c4a1473483d3ffbae",1
"758","coursera.pl","f608467b1d2641d8e8e739eb00ffdd1d",1
"759","coursera.pl","29d91c9a79c137804362e5716ef934f2",1
"760","coursera.pl","10c2c2d5d59dd030c6415461745460c8",1
"761","coursera.pl","2c59f9a84997f4dc5414707e9117eb0b",1
"762","coursera.pl","93e1a592192e841338a6d3a73df9de72",1
"763","coursera.pl","6dafba71fe872d11a37fdf50a526bf29",1
"764","coursera.pl","d090e2191609c7d07e4ce317968412b3",1
"765","coursera.pl","5e918dc3fe6e917e07bde11daacf3805",1
"766","coursera.pl","15d15d51729604a5ac33d364745f031b",1
"767","coursera.pl > google","9e291160ea68f53f89e7d2bca8398ffd",1
"768","coursera.pl > google > google","3b79845fd5657ada3f43944fe88bd040",1
"769","coursera.pl > google > google > coursera.pl","2afd587a4384846167494cdfc937f2be",1
"770","coursera.pl > google > coursera.pl","9f5bb4cddde8e051ccdcef8d171b2091",1
"771","coursera.pl > google > coursera.pl","b04c97137a6f085546fff6f823d9ce9d",1
"772","coursera.pl > google > coursera.pl","90672f0fab41352289676debadc60ce8",1
"773","coursera.pl > google > coursera.pl > (direct)","b04c97137a6f085546fff6f823d9ce9d",1
"774","coursera.pl > google > coursera.pl > (direct) > poczta.wp.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"775","coursera.pl > google > instagram > google","8e174c29175d5ca47c5706fa4114d346",1
"776","coursera.pl > (direct)","7d47c45c14ccd94d6161e7745073e6cc",1
"777","coursera.pl > (direct)","c8b50df6abc8e882e043875af6e604ec",1
"778","coursera.pl > (direct)","4eb15b4de0a6f7d62b7ba9b28059418d",1
"779","coursera.pl > (direct)","9397a0a482714ced2167d177c09c2e5e",1
"780","coursera.pl > (direct)","f1aef7869ce58a883caa32428c0c4555",1
"781","coursera.pl > (direct)","d797ba6de5d616cee3faba38deae5712",1
"782","coursera.pl > (direct)","7022d7754839d0413935c94278d90808",1
"783","coursera.pl > (direct) > onet.pl > coursera.pl > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"784","coursera.pl > (direct) > onet.pl > coursera.pl > (direct) > (direct) > (direct) > (direct) > (direct)","1cfff9e7ea24bbaf9a8d39d2c67d1dab",1
"785","coursera.pl > (direct) > google > google","3b79845fd5657ada3f43944fe88bd040",1
"786","coursera.pl > (direct) > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"787","coursera.pl > (direct) > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"788","coursera.pl > (direct) > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"789","coursera.pl > (direct) > google > google > google > google > google > google > google > google","3b79845fd5657ada3f43944fe88bd040",1
"790","coursera.pl > (direct) > google > google > google > google > google > google > google > google > google > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"791","coursera.pl > (direct) > google > coursera.pl","777eb0b169a13db3adeb3d988c12b027",1
"792","coursera.pl > (direct) > google > coursera.pl > (direct)","6f28ba8b3a20b976bcc5e22553f9238a",1
"793","coursera.pl > (direct) > (direct)","293c8380aab496b223600f4643eba40e",1
"794","coursera.pl > (direct) > (direct)","4cf9d45829cda4989aa6f9c9f4fd4311",1
"795","coursera.pl > (direct) > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"796","coursera.pl > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"797","coursera.pl > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > onet.pl > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"798","coursera.pl > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"799","coursera.pl > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","c0c8f68cb557d9adc16005542db47d86",1
"800","coursera.pl > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct) > (direct)","d939739228cd76a053e5ff4fbd251579",1
"801","coursera.pl > (direct) > (direct) > (direct) > instagram","3b79845fd5657ada3f43944fe88bd040",1
"802","coursera.pl > (direct) > (direct) > (direct) > instagram > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"803","coursera.pl > (direct) > (direct) > coursera.pl > (direct)","c81e0d666b0388ca4e7b9a202e71c1b6",1
"804","coursera.pl > (direct) > (direct) > coursera.pl","3d8293e0f245bb08e913f76297f90f63",1
"805","coursera.pl > coursera.pl > (direct) > (direct) > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"806","coursera.pl > coursera.pl > coursera.pl > coursera.pl","3b79845fd5657ada3f43944fe88bd040",1
"807","coursera.pl > instagram > coursera.pl","c6f49934eba211bacfd698097883f52b",1
"808","ng_odkrywca > facebook> poczta.o2.pl","3b79845fd5657ada3f43944fe88bd040",1
"809","librus > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"810","librus > (direct) > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"811","librus > (direct) > onet.pl > (direct) > bestedu.pl > librus > onet.pl","3b79845fd5657ada3f43944fe88bd040",1
"812","librus > librus","3b79845fd5657ada3f43944fe88bd040",1
"813","librus > librus.pl > (direct) > (direct)","3b79845fd5657ada3f43944fe88bd040",1
"814","site-pl.com > (direct)","1072c5d1d833eac5b7a4784c42d1cac6",1
"815","youtube.com","953666a6082b13477e72894b479870b2",1
"816","youtube.com > google","f1e52bdfcf9bf61e67b4194c6ece2712",1
"817","youtube.com > google > (direct) > google","3b79845fd5657ada3f43944fe88bd040",1
"818","youtube.com > google > youtube.com","3b79845fd5657ada3f43944fe88bd040",1
"819","youtube.com > (direct)","953666a6082b13477e72894b479870b2",1
"820","youtube.com > bestedu.pl","04b9f78d95a4552e6961885380ef40a2",1
"821","youtube.com > bestedu.pl > bestedu.pl","3b79845fd5657ada3f43944fe88bd040",1
"822","fb","3a02c060dcbdd134529cb4fb88427f38",1
"823","fb","b7add8231010c6866f710c284c6a3eda",1
"824","fb","b62a8c8387d604ada7dacab861d5513a",1
"825","fb","c6839c75efb52e9fe698d31a9c2215c4",1
"826","fb","a2af0e3a201488443a2cc57338ee7cd5",1
"827","fb","c86beb227db2080c1a48fadf54863257",1
"828","fb","3a298f38028b3604c0491e84bb78442d",1
"829","fb","1cac19048e2b422775dfb254613821ec",1
"830","fb","6d7952320f298861b958d3f880e44e16",1
"831","fb","aafe29a1923930a813934a964212305a",1
"832","fb","a3b7edf93ac0bfcc0da16d503c498169",1
"833","fb","757da5ff2fa05b559be028142e62046c",1
"834","fb","254dfd87a398dd78402a76989d079bf6",1
